epoch,step,vehicle_id,speed_kmh,accel_ms2,prox_m,wave_m,ai_score,category
3,327,cross_4,50.27,0.192,96.12,36.268,46.38,Normal
3,327,cross_5,50.22,-0.373,44.07,35.319,48.22,Normal
3,330,cross_2,50.34,0.423,193.07,36.253,47.32,Normal
3,330,cross_3,50.39,0.446,152.05,36.255,47.42,Normal
3,330,cross_4,50.38,0.312,100.56,36.269,46.89,Normal
3,330,cross_5,50.25,0.101,47.68,35.279,46.19,Normal
3,333,cross_2,50.16,-0.499,197.29,36.253,47.59,Normal
3,333,cross_3,50.18,-0.579,156.25,36.254,47.91,Normal
3,333,cross_4,50.3,-0.209,104.62,36.269,46.46,Normal
3,333,cross_5,50.26,0.025,50.73,35.249,45.72,Normal
3,336,cross_2,50.14,-0.054,201.5,36.253,45.81,Normal
3,336,cross_3,50.36,0.505,160.46,36.254,47.65,Normal
3,336,cross_4,50.32,0.042,108.7,36.269,45.79,Normal
3,336,cross_5,50.28,0.044,53.94,35.228,45.79,Normal
3,339,cross_3,50.25,-0.301,164.51,36.253,46.82,Normal
3,339,cross_4,50.31,-0.016,112.56,36.269,45.69,Normal
3,339,cross_5,50.26,-0.051,56.86,35.216,45.82,Normal
3,342,cross_3,50.4,0.406,168.59,36.253,47.27,Normal
3,342,cross_4,50.29,-0.054,116.44,36.269,45.84,Normal
3,342,cross_5,50.21,-0.137,59.93,35.215,46.15,Normal
3,345,cross_3,50.24,-0.448,172.65,36.252,47.4,Normal
3,345,cross_4,50.2,-0.26,120.34,36.268,46.64,Normal
3,345,cross_5,50.4,0.527,63.14,35.223,47.75,Normal
3,348,cross_3,50.34,0.294,176.73,36.251,46.81,Normal
3,348,cross_4,50.27,0.199,124.26,36.267,46.41,Normal
3,348,cross_5,50.34,-0.151,66.45,35.241,46.24,Normal
3,351,cross_3,50.25,-0.243,180.82,36.25,46.58,Normal
3,351,cross_4,50.27,-0.0,128.2,36.266,45.62,Normal
3,351,cross_5,50.21,-0.38,69.85,35.267,47.12,Normal
3,354,cross_3,50.38,0.357,185.1,36.249,47.07,Normal
3,354,cross_4,50.2,-0.187,132.45,36.264,46.35,Normal
3,354,cross_5,50.25,0.129,73.83,35.303,46.13,Normal
3,357,cross_3,50.14,-0.672,189.59,36.248,48.27,Normal
3,357,cross_4,50.2,-0.002,137.0,36.262,45.61,Normal
3,357,cross_5,50.26,0.006,78.32,35.348,45.64,Normal
3,360,cross_3,50.3,0.445,194.07,36.248,47.4,Normal
3,360,cross_4,50.27,0.18,141.55,36.26,46.33,Normal
3,360,cross_5,50.29,0.101,82.82,35.403,46.02,Normal
3,363,cross_3,50.14,-0.45,198.56,36.248,47.39,Normal
3,363,cross_4,50.27,0.004,146.1,36.259,45.63,Normal
3,363,cross_5,50.34,0.128,87.32,35.467,46.14,Normal
3,366,cross_3,50.38,0.661,203.05,36.247,48.28,Normal
3,366,cross_4,50.31,0.121,150.65,36.258,46.11,Normal
3,366,cross_5,50.38,0.108,91.84,35.54,46.07,Normal
3,369,cross_4,50.21,-0.284,154.89,36.256,46.74,Normal
3,369,cross_5,50.16,-0.607,95.89,35.622,48.02,Normal
3,372,cross_4,50.31,0.263,159.14,36.255,46.68,Normal
3,372,cross_5,50.27,0.305,99.97,35.714,46.84,Normal
3,375,cross_4,50.16,-0.398,163.39,36.253,47.18,Normal
3,375,cross_5,50.33,0.18,104.07,35.815,46.35,Normal
3,378,cross_4,50.31,0.419,167.35,36.251,47.3,Normal
3,378,cross_5,50.15,-0.524,107.75,35.925,47.68,Normal
3,381,cross_4,50.18,-0.364,171.6,36.249,47.05,Normal
3,381,cross_5,50.3,0.421,111.88,36.041,47.31,Normal
3,384,cross_4,50.16,-0.06,175.85,36.247,45.83,Normal
3,384,cross_5,50.39,0.257,116.03,36.143,46.67,Normal
3,387,cross_4,50.28,0.323,180.39,36.246,46.91,Normal
3,387,cross_5,50.29,-0.276,120.58,36.211,46.72,Normal
3,390,cross_4,50.15,-0.365,185.22,36.244,47.05,Normal
3,390,cross_5,50.21,-0.218,125.53,36.247,46.47,Normal
3,393,cross_4,50.21,0.176,190.07,36.243,46.31,Normal
3,393,cross_5,50.34,0.344,130.49,36.26,47.01,Normal
3,396,cross_4,50.35,0.386,194.61,36.241,47.18,Normal
3,396,cross_5,50.17,-0.466,135.03,36.262,47.46,Normal
3,399,cross_4,50.37,0.054,199.46,36.24,45.85,Normal
3,399,cross_5,50.14,-0.077,139.98,36.261,45.89,Normal
3,402,cross_4,50.17,-0.534,204.0,36.24,47.73,Normal
3,402,cross_5,50.3,0.44,144.53,36.26,47.38,Normal
3,405,cross_4,50.28,0.291,208.56,36.24,46.78,Normal
3,405,cross_5,50.18,-0.336,149.08,36.259,46.94,Normal
3,408,cross_5,50.23,0.139,154.04,36.259,46.16,Normal
3,411,cross_5,50.28,0.141,159.41,36.259,46.18,Normal
3,414,cross_5,50.21,-0.181,164.37,36.258,46.33,Normal
3,417,cross_5,50.28,0.171,168.92,36.257,46.3,Normal
3,420,cross_5,50.14,-0.369,173.88,36.256,47.06,Normal
3,423,cross_5,50.25,0.295,179.26,36.255,46.79,Normal
3,426,cross_5,50.17,-0.229,184.23,36.253,46.51,Normal
3,429,cross_5,50.24,0.201,188.77,36.252,46.41,Normal
3,432,cross_5,50.14,-0.259,193.31,36.251,46.62,Normal
3,435,cross_5,50.36,0.585,198.27,36.25,47.98,Normal
3,438,cross_5,50.18,-0.48,203.66,36.248,47.52,Normal
3,441,cross_5,50.15,-0.085,209.35,36.246,45.93,Normal
3,444,cross_5,50.29,0.378,215.06,36.245,47.13,Normal
3,447,cross_5,50.38,0.268,220.78,36.243,46.71,Normal
3,450,cross_5,50.2,-0.521,226.51,36.242,47.68,Normal
3,453,cross_5,50.27,0.204,231.8,36.241,46.43,Normal
4,3,cross_0,41.93,-13.534,245.68,68.755,63.91,Normal
4,6,cross_0,44.2,6.303,240.98,89.856,64.34,Normal
4,9,cross_0,46.55,6.529,236.13,105.71,64.82,Normal
4,12,cross_0,46.73,0.483,231.74,118.436,46.78,Normal
4,15,cross_0,46.78,0.157,226.83,128.963,45.49,Normal
4,18,cross_0,46.86,0.223,222.44,137.797,45.77,Normal
4,21,cross_0,46.7,-0.459,218.6,145.246,46.68,Normal
4,21,cross_1,33.17,-47.78,238.66,69.827,62.45,Normal
4,24,cross_0,46.66,-0.111,214.77,151.516,45.28,Normal
4,24,cross_1,35.29,5.876,235.6,90.662,62.77,Normal
4,27,cross_0,46.88,0.627,210.94,156.747,47.39,Normal
4,27,cross_1,37.51,6.182,232.4,106.482,63.13,Normal
4,30,cross_0,46.71,-0.483,206.57,161.041,46.78,Normal
4,30,cross_1,40.02,6.974,228.52,119.271,63.56,Normal
4,33,cross_0,46.82,0.295,201.65,164.471,46.05,Normal
4,33,cross_1,42.23,6.118,223.97,129.906,63.96,Normal
4,36,cross_0,46.71,-0.294,196.18,167.09,46.03,Normal
4,36,cross_1,44.51,6.355,218.76,138.864,64.4,Normal
4,39,cross_0,46.66,-0.151,191.27,168.937,45.44,Normal
4,39,cross_1,46.82,6.397,213.9,146.438,64.87,Normal
4,42,cross_0,46.78,0.347,185.8,170.036,46.25,Normal
4,42,cross_1,49.27,6.812,208.37,152.821,65.39,Normal
4,45,cross_0,46.77,-0.025,180.16,170.401,44.96,Normal
4,45,cross_1,50.37,3.071,202.56,158.148,57.92,Normal
4,48,cross_0,46.8,0.064,175.06,170.038,45.12,Normal
4,48,cross_1,50.28,-0.274,197.25,162.524,46.71,Normal
4,51,cross_0,46.72,-0.208,169.42,168.941,45.68,Normal
4,51,cross_1,50.33,0.139,191.45,166.023,46.18,Normal
4,51,cross_2,43.95,-17.203,224.31,69.872,64.29,Normal
4,54,cross_0,46.9,0.511,163.79,167.097,46.93,Normal
4,54,cross_1,50.31,-0.055,185.65,168.701,45.84,Normal
4,54,cross_2,46.2,6.26,219.05,90.621,64.74,Normal
4,57,cross_0,46.72,-0.525,158.17,164.48,46.95,Normal
4,57,cross_1,50.4,0.25,179.86,170.596,46.64,Normal
4,57,cross_2,48.42,6.146,213.64,106.301,65.21,Normal
4,60,cross_0,46.73,0.051,152.56,161.052,45.06,Normal
4,60,cross_1,50.16,-0.658,174.09,171.734,48.22,Normal
4,60,cross_2,50.27,5.15,208.09,118.918,65.62,Normal
4,63,cross_0,46.82,0.232,147.47,156.761,45.8,Normal
4,63,cross_1,50.3,0.39,168.79,172.129,47.18,Normal
4,63,cross_2,50.4,0.354,202.9,129.367,47.06,Normal
4,66,cross_0,46.82,0.005,141.87,151.533,44.89,Normal
4,66,cross_1,50.29,-0.024,163.03,171.788,45.72,Normal
4,66,cross_2,50.28,-0.314,197.35,138.142,46.88,Normal
4,69,cross_0,46.67,-0.403,136.28,145.267,46.45,Normal
4,69,cross_1,50.27,-0.054,157.28,170.705,45.83,Normal
4,69,cross_2,50.25,-0.094,191.83,145.547,45.99,Normal
4,72,cross_0,46.79,0.332,130.71,137.82,46.19,Normal
4,72,cross_1,50.36,0.254,151.54,168.867,46.65,Normal
4,72,cross_2,50.21,-0.12,186.32,151.78,46.08,Normal
4,75,cross_0,46.87,0.222,125.14,128.99,45.77,Normal
4,75,cross_1,50.36,-0.005,145.83,166.248,45.66,Normal
4,75,cross_2,50.2,-0.021,180.85,156.982,45.68,Normal
4,78,cross_0,46.71,-0.452,120.08,118.466,46.66,Normal
4,78,cross_1,50.26,-0.286,140.57,162.811,46.76,Normal
4,78,cross_2,50.36,0.443,175.72,161.253,47.41,Normal
4,81,cross_0,46.69,-0.055,115.02,105.744,45.06,Normal
4,81,cross_1,50.34,0.231,135.31,158.502,46.55,Normal
4,81,cross_2,50.28,-0.223,170.62,164.666,46.51,Normal
4,81,cross_3,36.74,-37.874,207.72,69.474,63.0,Normal
4,84,cross_0,46.68,-0.031,110.44,89.896,44.96,Normal
4,84,cross_1,50.17,-0.484,130.49,153.248,47.53,Normal
4,84,cross_2,50.15,-0.358,165.85,167.272,47.02,Normal
4,84,cross_3,38.86,5.877,203.95,90.101,63.36,Normal
4,87,cross_0,46.85,0.467,105.86,68.796,46.75,Normal
4,87,cross_1,50.22,0.14,125.66,146.948,46.16,Normal
4,87,cross_2,50.28,0.347,161.08,169.11,47.01,Normal
4,87,cross_3,41.21,6.531,200.02,105.746,63.77,Normal
4,90,cross_0,46.73,-0.335,101.77,33.711,46.19,Normal
4,90,cross_1,50.34,0.344,121.27,139.461,47.01,Normal
4,90,cross_2,50.36,0.247,156.63,170.204,46.63,Normal
4,90,cross_3,43.57,6.559,196.17,118.378,64.22,Normal
4,93,cross_0,46.89,0.439,97.69,33.731,46.64,Normal
4,93,cross_1,50.22,-0.334,116.87,130.581,46.94,Normal
4,93,cross_2,50.36,-0.012,152.18,170.568,45.68,Normal
4,93,cross_3,45.77,6.113,192.14,128.866,64.66,Normal
4,96,cross_0,46.7,-0.505,94.12,33.736,46.87,Normal
4,96,cross_1,50.3,0.228,112.93,120.001,46.54,Normal
4,96,cross_2,50.38,0.05,148.05,170.207,45.84,Normal
4,96,cross_3,48.31,7.056,188.18,137.685,65.19,Normal
4,99,cross_0,46.77,0.178,90.58,33.736,45.57,Normal
4,99,cross_1,50.23,-0.199,109.02,107.217,46.4,Normal
4,99,cross_2,50.24,-0.384,143.93,169.116,47.14,Normal
4,99,cross_3,50.22,5.29,184.06,145.126,65.6,Normal
4,102,cross_0,46.83,0.186,86.54,33.736,45.62,Normal
4,102,cross_1,50.38,0.415,104.65,91.31,47.3,Normal
4,102,cross_2,50.38,0.374,139.48,167.282,47.14,Normal
4,102,cross_3,50.28,0.177,179.61,151.389,46.32,Normal
4,105,cross_0,46.83,-0.022,83.05,33.737,44.96,Normal
4,105,cross_1,50.25,-0.375,100.77,70.186,47.11,Normal
4,105,cross_2,50.27,-0.304,135.37,164.679,46.83,Normal
4,105,cross_3,50.19,-0.238,175.44,156.618,46.55,Normal
4,108,cross_0,46.9,0.191,79.6,33.738,45.65,Normal
4,108,cross_1,50.3,0.142,96.92,35.511,46.19,Normal
4,108,cross_2,50.37,0.281,131.26,161.27,46.76,Normal
4,108,cross_3,50.26,0.19,171.27,160.911,46.37,Normal
4,111,cross_0,46.89,-0.025,76.21,33.74,44.99,Normal
4,111,cross_1,50.14,-0.421,93.11,35.753,47.27,Normal
4,111,cross_2,50.3,-0.191,127.16,157.003,46.38,Normal
4,111,cross_3,50.26,-0.007,167.1,164.343,45.64,Normal
4,114,cross_0,46.76,-0.342,72.27,33.741,46.23,Normal
4,114,cross_1,50.22,0.202,88.81,35.938,46.41,Normal
4,114,cross_2,50.28,-0.056,122.71,151.805,45.84,Normal
4,114,cross_3,50.25,-0.012,162.65,166.967,45.66,Normal
4,117,cross_0,46.71,-0.156,68.98,33.743,45.47,Normal
4,117,cross_1,50.22,0.002,85.05,36.073,45.61,Normal
4,117,cross_2,50.24,-0.099,118.63,145.577,46.01,Normal
4,117,cross_3,50.39,0.364,158.48,168.819,47.1,Normal
4,120,cross_0,46.72,0.026,65.76,33.744,44.95,Normal
4,120,cross_1,50.28,0.158,81.35,36.164,46.25,Normal
4,120,cross_2,50.17,-0.206,114.55,138.179,46.42,Normal
4,120,cross_3,50.22,-0.461,154.32,169.927,47.45,Normal
4,120,cross_4,46.8,-9.665,206.9,69.949,64.87,Normal
4,123,cross_0,46.83,0.303,63.07,33.745,46.08,Normal
4,123,cross_1,50.37,0.266,78.07,36.219,46.7,Normal
4,123,cross_2,50.32,0.425,110.74,129.41,47.33,Normal
4,123,cross_3,50.31,0.242,150.36,170.303,46.59,Normal
4,123,cross_4,48.98,6.044,202.98,90.714,65.33,Normal
4,126,cross_0,46.74,-0.225,60.51,33.745,45.75,Normal
4,126,cross_1,50.14,-0.628,74.88,36.246,48.1,Normal
4,126,cross_2,50.35,0.07,106.95,118.97,45.91,Normal
4,126,cross_3,50.32,0.04,146.41,169.953,45.79,Normal
4,126,cross_4,50.32,3.726,198.92,106.387,60.53,Normal
4,129,cross_0,46.66,-0.241,58.09,33.746,45.8,Normal
4,129,cross_1,50.39,0.671,71.81,36.255,48.32,Normal
4,129,cross_2,50.38,0.093,103.2,106.365,46.01,Normal
4,129,cross_3,50.38,0.156,142.48,168.873,46.26,Normal
4,129,cross_4,50.32,0.02,194.85,118.997,45.71,Normal
4,132,cross_0,46.72,0.188,55.1,33.746,45.6,Normal
4,132,cross_1,50.36,-0.077,68.19,36.255,45.95,Normal
4,132,cross_2,50.18,-0.547,99.06,90.699,47.78,Normal
4,132,cross_3,50.33,-0.132,138.24,167.049,46.16,Normal
4,132,cross_4,50.36,0.107,190.56,129.441,46.06,Normal
4,135,cross_0,46.66,-0.186,51.47,33.747,45.58,Normal
4,135,cross_1,50.15,-0.578,64.0,36.255,47.9,Normal
4,135,cross_2,50.37,0.521,94.51,69.944,47.72,Normal
4,135,cross_3,50.28,-0.128,133.69,164.455,46.13,Normal
4,135,cross_4,50.28,-0.218,186.07,138.213,46.49,Normal
4,138,cross_0,46.81,0.414,48.74,33.747,46.58,Normal
4,138,cross_1,50.17,0.052,60.55,36.255,45.8,Normal
4,138,cross_2,50.2,-0.482,90.4,36.207,47.53,Normal
4,138,cross_3,50.27,-0.036,129.45,161.054,45.76,Normal
4,138,cross_4,50.28,-0.002,181.79,145.614,45.63,Normal
4,141,cross_0,46.67,-0.374,46.2,33.747,46.8,Normal
4,141,cross_1,50.27,0.272,57.21,36.255,46.7,Normal
4,141,cross_2,50.39,0.543,86.28,36.243,47.82,Normal
4,141,cross_3,50.22,-0.138,125.22,156.795,46.16,Normal
4,141,cross_4,50.24,-0.114,177.51,151.845,46.07,Normal
4,144,cross_0,46.77,0.266,43.87,33.748,47.13,Normal
4,144,cross_1,50.39,0.353,54.01,36.254,47.05,Normal
4,144,cross_2,50.13,-0.723,82.19,36.257,48.48,Normal
4,144,cross_3,50.27,0.133,120.99,151.604,46.15,Normal
4,144,cross_4,50.18,-0.167,173.24,157.046,46.26,Normal
4,147,cross_0,46.69,-0.22,41.8,33.748,47.87,Normal
4,147,cross_1,50.31,-0.231,50.96,36.255,46.55,Normal
4,147,cross_2,50.14,0.014,78.14,36.259,45.64,Normal
4,147,cross_3,50.2,-0.187,116.77,145.383,46.35,Normal
4,147,cross_4,50.2,0.049,168.95,161.316,45.79,Normal
4,150,cross_0,46.77,0.232,39.15,33.749,49.56,Normal
4,150,cross_1,50.23,-0.213,47.3,36.255,46.69,Normal
4,150,cross_2,50.26,0.354,73.62,36.258,47.03,Normal
4,150,cross_3,50.22,0.042,112.21,137.991,45.77,Normal
4,150,cross_4,50.33,0.375,164.45,164.728,47.13,Normal
4,153,cross_0,46.91,0.372,37.69,33.749,51.23,Normal
4,153,cross_1,50.22,-0.034,44.64,36.256,46.66,Normal
4,153,cross_2,50.28,0.037,69.59,36.258,45.76,Normal
4,153,cross_3,50.22,0.001,107.99,129.227,45.61,Normal
4,153,cross_4,50.21,-0.34,160.17,167.333,46.96,Normal
4,156,cross_0,46.91,0.001,36.62,33.749,50.62,Normal
4,156,cross_1,50.25,0.092,42.24,36.256,47.91,Normal
4,156,cross_2,50.33,0.139,65.59,36.258,46.18,Normal
4,156,cross_3,50.38,0.443,103.77,118.79,47.41,Normal
4,156,cross_4,50.38,0.474,155.89,169.169,47.54,Normal
4,159,cross_0,46.77,-0.376,35.07,33.749,53.5,Normal
4,159,cross_1,50.33,0.196,39.29,36.257,50.08,Normal
4,159,cross_2,50.31,-0.049,61.11,36.257,45.82,Normal
4,159,cross_3,50.2,-0.483,99.21,106.185,47.53,Normal
4,159,cross_4,50.23,-0.417,151.4,170.261,47.28,Normal
4,162,cross_0,46.8,0.074,33.12,33.749,54.28,Normal
4,162,cross_1,50.33,0.002,35.78,36.258,52.11,Normal
4,162,cross_2,50.38,0.198,56.13,36.257,46.43,Normal
4,162,cross_3,50.22,0.036,94.31,90.512,45.75,Normal
4,162,cross_4,50.3,0.179,146.71,170.623,46.34,Normal
4,162,cross_5,30.16,-55.867,199.89,69.767,62.02,Normal
4,165,cross_0,46.9,0.287,31.77,33.75,56.67,Normal
4,165,cross_1,50.26,-0.195,32.66,36.258,56.02,Normal
4,165,cross_2,50.18,-0.562,51.15,36.257,47.84,Normal
4,165,cross_3,50.34,0.358,89.42,69.734,47.06,Normal
4,165,cross_4,50.32,0.076,142.04,170.261,45.93,Normal
4,165,cross_5,32.32,5.991,196.84,90.603,62.32,Normal
4,168,cross_0,46.74,-0.461,31.87,33.75,57.22,Normal
4,168,cross_1,50.19,-0.181,30.93,36.259,57.95,Normal
4,168,cross_2,50.22,0.106,46.7,36.257,46.38,Normal
4,168,cross_3,50.36,0.057,84.86,35.863,45.87,Normal
4,168,cross_4,50.24,-0.234,137.57,169.169,46.55,Normal
4,168,cross_5,34.53,6.145,193.77,106.445,62.65,Normal
4,171,cross_0,46.71,-0.069,33.25,33.75,54.1,Normal
4,171,cross_1,50.29,0.285,30.69,36.259,58.69,Normal
4,171,cross_2,50.16,-0.172,42.83,36.257,47.92,Normal
4,171,cross_3,50.39,0.067,80.63,36.021,45.91,Normal
4,171,cross_4,50.33,0.235,133.29,167.333,46.57,Normal
4,171,cross_5,36.6,5.758,190.67,119.272,62.98,Normal
4,174,cross_0,46.66,-0.139,34.38,33.749,53.2,Normal
4,174,cross_1,50.16,-0.376,30.2,36.259,59.64,Normal
4,174,cross_2,50.19,0.083,38.45,36.257,50.2,Normal
4,174,cross_3,50.19,-0.549,76.07,36.132,47.79,Normal
4,174,cross_4,50.23,-0.269,128.83,164.728,46.68,Normal
4,174,cross_5,38.89,6.367,187.25,129.956,63.36,Normal
4,177,cross_0,46.78,0.331,35.42,33.749,52.99,Normal
4,177,cross_1,50.36,0.572,29.63,36.259,61.21,Normal
4,177,cross_2,50.37,0.513,33.51,36.257,56.38,Normal
4,177,cross_3,50.24,0.128,71.18,36.203,46.12,Normal
4,177,cross_4,50.3,0.204,124.21,161.317,46.44,Normal
4,177,cross_5,41.39,6.951,183.52,138.969,63.81,Normal
4,180,cross_0,46.76,-0.047,37.53,33.748,50.03,Normal
4,180,cross_1,50.17,-0.549,30.57,36.259,59.87,Normal
4,180,cross_2,50.28,-0.25,29.22,36.257,60.43,Normal
4,180,cross_3,50.23,-0.022,66.64,36.241,45.69,Normal
4,180,cross_4,50.21,-0.263,119.77,157.048,46.65,Normal
4,180,cross_5,43.72,6.458,179.72,146.603,64.25,Normal
4,183,cross_0,46.9,0.369,39.98,33.748,49.58,Normal
4,183,cross_1,50.14,-0.072,32.13,36.259,56.09,Normal
4,183,cross_2,50.23,-0.15,25.02,36.257,66.17,Normal
4,183,cross_3,50.32,0.251,62.08,36.257,46.63,Normal
4,183,cross_4,50.3,0.265,115.33,151.848,46.68,Normal
4,183,cross_5,46.06,6.511,175.75,153.049,64.72,Normal
4,186,cross_0,46.79,-0.303,42.72,33.746,47.77,Normal
4,186,cross_1,50.26,0.346,34.24,36.259,54.94,Normal
4,186,cross_2,50.22,-0.029,20.97,36.257,72.68,Aggressive
4,186,cross_3,50.34,0.062,57.53,36.259,45.88,Normal
4,186,cross_4,50.27,-0.081,110.91,145.618,45.94,Normal
4,186,cross_5,48.48,6.724,171.59,158.44,65.22,Normal
4,189,cross_0,46.92,0.361,45.71,33.745,46.92,Normal
4,189,cross_1,50.39,0.354,36.8,36.259,52.63,Normal
4,189,cross_2,50.32,0.291,17.18,36.257,81.27,Aggressive
4,189,cross_3,50.24,-0.294,52.98,36.258,46.79,Normal
4,189,cross_4,50.4,0.338,106.5,138.218,46.99,Normal
4,189,cross_5,50.16,4.664,167.27,162.871,64.25,Normal
4,192,cross_0,46.72,-0.556,48.89,33.744,47.11,Normal
4,192,cross_1,50.23,-0.443,39.71,36.259,50.77,Normal
4,192,cross_2,50.28,-0.118,13.86,36.257,87.9,Aggressive
4,192,cross_3,50.16,-0.222,48.44,36.257,46.56,Normal
4,192,cross_4,50.24,-0.419,102.1,129.448,47.29,Normal
4,192,cross_5,50.34,0.491,162.92,166.417,47.59,Normal
4,195,cross_0,46.89,0.493,52.44,33.743,46.86,Normal
4,195,cross_1,50.19,-0.119,43.23,36.259,47.54,Normal
4,195,cross_2,50.38,0.294,12.32,36.257,92.25,Aggressive
4,195,cross_3,50.22,0.183,44.2,36.256,47.41,Normal
4,195,cross_4,50.39,0.399,97.83,119.005,47.24,Normal
4,195,cross_5,50.21,-0.352,158.66,169.134,47.01,Normal
4,198,cross_0,46.81,-0.234,56.24,33.743,45.81,Normal
4,198,cross_1,50.19,0.004,47.17,36.259,45.87,Normal
4,198,cross_2,50.22,-0.468,13.03,36.257,91.22,Aggressive
4,198,cross_3,50.28,0.155,40.3,36.255,49.24,Normal
4,198,cross_4,50.27,-0.339,93.68,106.399,46.97,Normal
4,198,cross_5,50.26,0.121,154.5,171.061,46.1,Normal
4,201,cross_0,46.69,-0.346,59.87,33.743,46.23,Normal
4,201,cross_1,50.29,0.28,50.88,36.259,46.74,Normal
4,201,cross_2,50.24,0.057,14.19,36.258,86.87,Aggressive
4,201,cross_3,50.2,-0.222,36.11,36.254,52.67,Normal
4,201,cross_4,50.19,-0.21,89.41,90.731,46.44,Normal
4,201,cross_5,50.18,-0.224,150.25,172.225,46.49,Normal
4,204,cross_0,46.78,0.251,63.7,33.743,45.87,Normal
4,204,cross_1,50.4,0.299,54.91,36.259,46.84,Normal
4,204,cross_2,50.28,0.117,17.01,36.258,80.91,Aggressive
4,204,cross_3,50.32,0.352,32.32,36.252,57.04,Normal
4,204,cross_4,50.3,0.303,85.25,69.975,46.83,Normal
4,204,cross_5,50.17,-0.014,146.08,172.641,45.65,Normal
4,207,cross_0,46.68,-0.255,67.54,33.743,45.86,Normal
4,207,cross_1,50.2,-0.565,58.96,36.259,47.86,Normal
4,207,cross_2,50.24,-0.103,20.31,36.258,74.23,Aggressive
4,207,cross_3,50.25,-0.216,28.65,36.251,61.06,Normal
4,207,cross_4,50.33,0.084,81.09,36.248,45.97,Normal
4,207,cross_5,50.25,0.22,141.91,172.314,46.49,Normal
4,210,cross_0,46.92,0.64,71.25,33.744,47.45,Normal
4,210,cross_1,50.19,-0.007,62.82,36.259,45.63,Normal
4,210,cross_2,50.18,-0.174,23.47,36.258,68.81,Normal
4,210,cross_3,50.33,0.217,24.62,36.251,67.11,Normal
4,210,cross_4,50.35,0.069,76.83,36.259,45.91,Normal
4,210,cross_5,50.29,0.111,137.65,171.241,46.07,Normal
4,213,cross_0,46.84,-0.214,75.11,33.744,45.73,Normal
4,213,cross_1,50.23,0.11,66.91,36.259,46.05,Normal
4,213,cross_2,50.14,-0.107,27.28,36.258,62.54,Normal
4,213,cross_3,50.26,-0.175,21.27,36.251,72.74,Aggressive
4,213,cross_4,50.19,-0.455,72.68,36.261,47.42,Normal
4,213,cross_5,50.29,-0.015,133.48,169.406,45.68,Normal
4,216,cross_0,46.68,-0.43,78.97,33.744,46.56,Normal
4,216,cross_1,50.4,0.459,71.03,36.26,47.48,Normal
4,216,cross_2,50.14,0.008,31.18,36.257,56.95,Normal
4,216,cross_3,50.34,0.226,18.27,36.251,78.76,Aggressive
4,216,cross_4,50.36,0.473,68.52,36.263,47.53,Normal
4,216,cross_5,50.34,0.162,129.31,166.786,46.28,Normal
4,219,cross_0,46.69,0.02,82.72,33.744,44.93,Normal
4,219,cross_1,50.37,-0.077,74.98,36.261,45.95,Normal
4,219,cross_2,50.21,0.193,34.9,36.257,53.67,Normal
4,219,cross_3,50.32,-0.076,15.04,36.251,85.04,Aggressive
4,219,cross_4,50.16,-0.559,64.25,36.265,47.83,Normal
4,219,cross_5,50.36,0.058,125.05,163.342,45.87,Normal
4,222,cross_0,46.69,0.003,86.5,33.744,44.86,Normal
4,222,cross_1,50.23,-0.379,78.98,36.262,47.12,Normal
4,222,cross_2,50.31,0.274,38.73,36.257,50.79,Normal
4,222,cross_3,50.26,-0.158,12.47,36.252,91.31,Aggressive
4,222,cross_4,50.25,0.257,59.97,36.267,46.64,Normal
4,222,cross_5,50.17,-0.545,120.79,159.021,47.77,Normal
4,225,cross_0,46.69,-0.008,90.38,33.744,44.88,Normal
4,225,cross_1,50.34,0.295,83.12,36.263,46.81,Normal
4,225,cross_2,50.2,-0.314,42.82,36.256,48.51,Normal
4,225,cross_3,50.14,-0.343,11.93,36.252,93.34,Aggressive
4,225,cross_4,50.35,0.258,55.82,36.269,46.67,Normal
4,225,cross_5,50.34,0.474,116.62,153.749,47.53,Normal
4,228,cross_0,46.81,0.348,94.18,33.743,46.26,Normal
4,228,cross_1,50.18,-0.448,87.15,36.263,47.39,Normal
4,228,cross_2,50.31,0.324,46.77,36.256,47.26,Normal
4,228,cross_3,50.25,0.329,11.98,36.251,93.19,Aggressive
4,228,cross_4,50.34,-0.007,51.54,36.271,45.66,Normal
4,228,cross_5,50.34,0.013,112.36,147.423,45.68,Normal
4,231,cross_0,46.71,-0.288,97.93,33.742,46.0,Normal
4,231,cross_1,50.26,0.233,91.11,36.264,46.55,Normal
4,231,cross_2,50.21,-0.28,50.65,36.255,46.72,Normal
4,231,cross_3,50.38,0.335,12.8,36.251,91.26,Aggressive
4,231,cross_4,50.39,0.139,47.14,36.272,46.46,Normal
4,231,cross_5,50.15,-0.546,108.03,139.902,47.77,Normal
4,234,cross_0,46.77,0.178,101.7,33.741,45.57,Normal
4,234,cross_1,50.16,-0.273,95.04,36.264,46.68,Normal
4,234,cross_2,50.31,0.256,54.59,36.255,46.65,Normal
4,234,cross_3,50.33,-0.123,14.61,36.251,86.2,Aggressive
4,234,cross_4,50.25,-0.387,42.69,36.273,48.87,Normal
4,234,cross_5,50.31,0.458,103.65,130.98,47.46,Normal
4,237,cross_0,46.67,-0.284,105.54,33.741,45.98,Normal
4,237,cross_1,50.17,0.014,99.08,36.264,45.65,Normal
